Review,Rating
转校故事多。本质上还是跟玩具总动员3讲的成长与失去一个道理，不同的玩具变成了颜色不同、Home Video性质的记忆球。人生当然不是单纯的Joy Story，混合球才是成长的标志物。要讲的事情其实很琐细，正如一滴泪你也可以当它微不足道。但是，如果你记得那滴泪，它就会变得很重很重。,4
非常惊喜！不仅创意牛而且整部动画的细节冲突导致的结果与现实完全相符。Imaginary friend的sacrifice让joy重回control center，自己却在记忆的深渊被遗忘。随着我们长大，儿时的imaginary friend不就是会被渐渐遗忘的么。还有Riley的记忆由单一情绪转化为mixed feelings，that's when you grow up.,5
十分动人，各种情绪的互动和小女孩的行为关联都解释地异常清晰，这其中勇气、关爱、自我牺牲这些Pixar一贯的主题风格再次得到了统一发挥，温馨感人。唯一的批评在于在情绪拟人化的过程中每种情绪又再有情绪，像分子原子的关系似的，没有被特别解说清晰。,4
看到妈妈的大脑后不禁想是不是到了一个年纪，sadness就会替代joy的主导位,4
以具象实体表现意识流动和脑海风暴，创意十足，泪点萌点；我们要热爱每一个平凡的自己，身体里大脑内记忆中有成千上万帮助我们渡过一个个难关的小人人；我们都以为欢乐是追求目标，其实悲伤才是获得成长的契机；我们都以为有些人有些事永远记得，其实很多时候都没有机会说声再见。,4
一个类似《玩具总动员》的故事，哭着和过去挥手告别。,4
单看海报，可能动画形象并没有那么招人喜欢。可是整部电影的充满着想象力，它似乎为我们日常生活中的很多想法与行为赋予了合理性。这应该是一部给大人的动画片，很多桥段成大了才会更有感触。,5
昨晚去刷午夜场，只有国配，没想到同样很棒，不同的情绪对应不同的色彩，不同的大脑区域有着的建筑，每个建筑又对着不同的色彩，这个故事在色彩、潜意识和心理学的层面上非常出彩，这些看似玄乎的东西最终都成了叙事的手段，化繁为简讲了一个全家欢的动人故事，色彩是一种人类共通的本能。★★★★,4
年老太可怕了。大量失活因而灰败湮灭的记忆，和一座座相继塌方的岛。有的岛得以再建，而有的再也不。“情感是不能辞职的”，这道理多简单，但我们的文化却致力于让忧伤和愤怒缺席，为此不惜假装快乐来做掩饰，还长期污名化它们，称它们为“负能量”。,4
皮克斯用令人炫目的想象创造了充满奇幻冒险和隐喻象征的梦幻世界，完美契合了经历搬家痛苦小女孩的成长经历：每个人都或多或少能从中唤醒部分自己的童年历程 #主创说：电影献给我们的孩子，请你们永远不要长大#另外#片尾彩蛋黑喵星人和汪星人实在太残暴了！#,5
从Bing-bong做出选择的一刻就开始流泪……人一辈子挥别了多少曾经？从某一刻起情绪变得复杂，你甚至都想不起，怎样变成今天这样的自己。旁边坐的小朋友说，它们为什么哭了？弄得我也好想哭呀。这题材可以做得复杂，但我佩服制作人做了恰当的取舍。,4
特别适合带孩子看，能帮小孩学会体验和确认自己的情绪。Riley经过一番内部世界的崩塌和情绪小人的拯救之后多了好几个性格岛是非常棒的情节。在过程中也帮助孩子认识到悲伤是必不可少的一种情绪，不必过分排斥。,4
今天还真是适合看这片子。然而Joy真的好难看啊。,4
很多的负面评论都说了同样的事情-他们的孩子不喜欢/了解这部电影，我很不解为什么人们总是认为所有的动画电影都是为了孩子们而要充满愚蠢的幽默？这是皮克斯——充满才华和激情的电影制作者！他深知我们都需要明白我们的意思是要看到和感受我们的世界。而这其中必然充满了真实，令人心碎的情感！,5
想给十颗星。创意精彩到无与伦比。仅靠这精妙独特的设计就足以成为一部好动画了，但皮克斯远不止于此。皮克斯居然带着每个观众经历了一次成长。从年幼的快活到突变的惶恐，幼稚的思考和无助的迷惘，电影里的每一个情绪每一个行为我都懂，那个小女孩就是我们。Sadness ，你让我们一起哭了。,5
再看几次在bingbong那段还是会爆炸哭。童年的每一个快乐，包括那些早就遗忘的，依然会在某个看不见的角落，支撑成年的你走过坎坷的路。,5
"点子真棒啊特别是抽象思维那段，云朵街警察笑喷了！bingbong最后没有呼应好可惜，Take her to the moon for me, OK? [大哭]",4
"北美首映（SIFF）。完全是日常化的素材，很多meta-cinematic的自省隐喻，Pixar的匠心突破了自己，惊喜与巧思处处。最重要的一点：Emotions really matter and memory defines one's identity。
当然，导演本人高帅谦和，非常有趣。。。",5
#2015年度十佳#这就是“Film as Brain”啊！！跟[傀儡人生][红辣椒][美丽心灵的永恒阳光][盗梦空间]一个路子的最新的电影观念。当然确实没多大事儿（可是[秒速五厘米]不也没多大事儿么……），不过是个不破不立的成长情怀，可是影评人们哭倒一片，我看哭两次，BingBong那儿太虐，回家那段太煽……,5
身为专业人士，我只能说本片是一部很好的心理学科普作品。但问题恰恰在于，由于它太过拘泥于科学上的正确，其实已经没有给想象力留出太多余地。至于非专业人士普遍给出想象力天马行空这样的赞美，恰恰说明了科学发现之旅本身就是人世间最瑰丽的创造，而艺术需要做的，是比科学走得更远。,3
那天快乐不在家，一切都变了；成长到底是什么呢，快乐也让人流泪啊。,5
大概之前期待太高，有点小失望。片子很好看，很多感人的地方和童趣——但放到皮克斯只能算中流作品。创意是五星级的，故事是三星级的，格局太小，感动很表层，表达比较浅——主要泪点是记忆。这个片子除了创意超赞，而且把复杂的头脑运作机制用画面表现出来，其他都属于皮克斯常规水准。还有点虎头蛇尾,4
创意极佳，人设丰满！喜怒哀乐，恐惧和厌烦，五种情绪，各有特色，依然是皮克斯脑洞大开系列的一贯风格和特色，只是越来越出神入化匪夷所思，而且当中还有着合理化表达并让人看完大呼过瘾且收获满满。脑海中都有各种小人，一个叫没头脑，一个叫不高兴。可是，悲喜结合一起，泪水夹着欢乐的记忆才真实。,5
喜欢Pixar的电脑特效动画的剧本 不过此片涉及大脑神经系统与心理学的知识 不知道小朋友们是否都看得懂 Joy历经千辛万苦 甚至Bing-bong都舍弃自我了 拖着Sadness 在long-term memories里找回headquarters的路 看这部片不禁深有感触,5
人老就是不能看這種動畫，容易看到淚奔。樸素地講深刻的道理，成長的代價你還記得嗎。「兵乓」奮力弄著自製火箭向上飛的那一段，就像很多不想被你遺忘的「記憶」，終究還是被遺忘了,5
象征快乐的Joy坐在记忆废墟上哭泣，这恐怕是年度最难以忘怀的电影画面。,5
真正的戏眼是达科塔·范宁。她才是催泪的原动力,3
很感人很温馨的一部电影，看得很温暖,4
当我们想起父母的时候，并不会记得他们是否会算九九乘法表，是否知道各个州的首都，我们只记得他们的爱。,5
堪称杀纸巾神器，催泪效果仅次于老斯的[人工智能]，但思想深度与视野广度不及后者。女儿与智障父亲的亲情vs横跨两千年的子寻母之旅。西恩潘、范宁与米歇尔·菲佛的表演无懈可击，让俗套的“爱能拯救一切”的故事变得细腻可信。披头士纵贯全片，几个智障朋友买鞋后牵气球过马路致敬[艾比路]。（8.8/10）,5
情节有些拖沓 主题很好 演员也不错 但是导演不好,3
雨人版的克莱默夫妇，编剧对山姆的角色塑造并不成功，山姆成了一个行为上有缺陷的正常人，他的处事和思维看起来其实挺正常。西恩.潘对角色的演绎是完美的，范宁的表现也非常成熟。部分剪辑和镜头感有点晕。但是还是打动了我,3
如果十年前看，我肯定会哭得稀里哗啦，毫不犹豫打个五分。但是阅历真的是个神奇的东西，在看的时候满脑子都是现实问题。你不再会被导演带着走，陷入他精心设计的温情包袱里。女律师因意外而决定帮助山姆，女律师家庭问题崩溃而靠山姆走出精神上的泥沼，甚至爱上山姆，这些东西，在一个成人看来都很没必要。虽对人物本身存在质疑，但西恩·潘的演技是好的，小范宁是可爱惊艳的，只是，确实很难再喜欢这类题材了！,3
受到克莱默的影响，这个父亲不止失业而且智障。个人觉得他的发挥不是很稳定。小妞演的很成熟。毫不讳言对六七十年代的回望和致敬。美国片大都很和谐。。。这个也不例外，律师一角可说很夺目又亲切，尤其当我们身边到处都是这种被社会压得戴着紧绷面具在网里游走具有暴食强迫症和暴力倾向的人时。LITttl,3
这是一部集合了感人故事和演技超强班底的影片故事,4
我不会怀疑他们父女间是有爱，但是由一个弱智的爸爸来照顾一个小孩，这不是只有爱就可以吧，养育一个孩子那是多大的工程啊，更何况美国青少年的环境那么乱，以后吸毒，青春期啊什么问题一大堆要怎么办啊，片中的小女孩还太小，很多以后会遇到的问题她根本就没有考虑到。,3
最淳朴的亲情 令人落泪,4
6/10。法庭没有关注孩子的基本需求是主要冲突，山姆带给女律师的救赎关系则印证了他具有教育儿童人格健全的能力。片中有许多趣味性的符号，如披头士的歌曲象征不能拆散的爱，气球和千纸鹤则暗示爱的表达，当山姆的朋友们筹钱给露西买一双鞋后一起牵着橙色气球过马路，而社工要带走露西，露西逃跑时手中的气球飘飞，气球的象征含义鲜明地呈现。成串挂起的千纸鹤把公寓内部装饰得漂亮、温馨给露西庆生，山姆在证人席上被问到能不能给女儿更多的需要，他拍着桌子不停哭闹，桌上的千纸鹤见证了父爱的无奈，被剥夺抚养权的山姆藏进千纸鹤堆成的堡垒逃避现实。剧作中最有意思的是露西在智力上照顾山姆，他说服山姆坐公交逃去公园隐姓埋名地生活，半夜逃出寄养家庭徒步寻找山姆，比父亲行动能力更强。山姆困难地陪着露西学会念字体现了亲子关系中沟通的重要性。,3
